url,company,website,job_name,job_description,job_function
https://www.timesjobs.com/job-detail/flutter-developer-z-index-1-to-4-yrs-jobid-VqC6XPB5izZzpSvf__PLUS__uAgZw==&source=srp,Z Index,http://www.zindex.co.in,"
	  
  Flutter Developer
  ","Experience: 1   Years,Education: BE (IT / Computers/ EC), B.Tech, MCA, MSc (IT), PGDCA, BCA.,English (Intermediate),Self Learner & Quick Learner,Team Player,Self Motivated,Good time-management skill,Knowledge of OOPs concepts,Working experience in native android or native iOS,Conceptual knowledge of dart language,Developed at least one fully functional flutter app,Knowledge of push notifications in android and iOS,Integrated any payment gateway in native android or iOS or flutter,Working experience of REST APIs, handling of json, html and xml response,Working experience of swift language or java and kotlin in android,Working experience of generating certificates for iOS app development,Working experience of firebase technologies like analytics, crashlytics, firestore etc,Strong knowledge of Github version control and Git Commands,Excellent Salary Structure,12 Paid Leaves Per Year,Birthday Celebrations, Trips, Playing Games,Employee Friendly Corporate Work Culture,15-days Marriage Paid Leave,Regular Social Events, Team Lunches & Treats,Daily Play Counter-Strike Online Game",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/assistant-manager-accounts-payable-international-flavors-fragrances-india-ltd-hyderabad-secunderabad-4-to-10-yrs-jobid-ErGELipsRkRzpSvf__PLUS__uAgZw==&source=srp,International Flavors & Fragrances India Ltd,http://www.iff.com ,"
	  
  Assistant Manager - Accounts Payable
  ","Date:, Jan 18, 2024,Location:, Hyderabad, IN, 500008,Company:, IFF Family of Companies,Req Id:, 493763,Oversee all payment transactions such as ACH, wires, paper checks etc.,Strong knowledge on SEPA payments, Swift payments & MT (Message type) is a must.,Will oversee data entry, validation, and processing of various types of invoices with 100 PERCENT  accuracy.,Handling payment runs as per the timelines.,Monitoring payments issued through SAP are being interfaced to the bank & taking immediate action based on rejections/exceptions in bank portal.,Ensure business compliance through issue identification and appropriate escalation.,Interact with Bankers, treasury, and other stakeholders on payment related queries.,Updating trackers, supporting Audits for the required documentation.,Getting the clarifications resolved from vendors & internal partners.,Ensure baseline values adherence for all Service Level Agreements.,Review the team's day-to-day activities, including but not limited to invoicing, audit requests, and analysis.,Maintain SOPs in line with quality requirement and keep SOPs up to date.,Masters or Bachelor Degree in Commerce, business administration, accounting, finance, or related field preferred.,10  years of BPO accounts payable experience is a must.,Minimum 4 years of experience in leadership roles.,Strong interpersonal and communication skills.,Excellent accounting knowledge and presentation skills.,Proficient in MS office applications.,Should be driven by various timelines and flexible in shifts.",Accounting/Tax/Company Secretary/Audit
https://www.timesjobs.com/job-detail/web-mobile-app-tech-lead-alliance-recruitment-agency-bengaluru-bangalore-6-to-12-yrs-jobid-NOloLYg2LJNzpSvf__PLUS__uAgZw==&source=srp,alliance recruitment agency,http://www.alliancerecruitmentagency.com,"
	  
  WEB / MOBILE APP TECH LEAD
  ","Designing and implementing new complex features as a senior member of a feature-driven team.,Ensuring team delivers high quality output by proactively participating in Design and Code Reviews of team members,Lead by example by following sound software design, process and quality practices and ensure team adheres to CR2 Software Development Processes,Provide technical leadership and mentoring to a team of developers,Maintain strong communication channels with other development teams, product architects and management,Proactively participate in the estimation, planning and delivery to agreed schedules of software projects within the team,Assist with the maintaining and support of new and existing features by liaising with the QA and support teams to diagnose and resolve issues.,Occasionally travel to our Ireland Development office to laisse with other peers and Architects,Occasionally provide out of hours support for the product,Proven expertise in developing Cordova plugins for interfacing with native SDKs and components.,Native development experience for Android (Java) and iOS (Objective-C/Swift) (2  years).,6  years hands-on software development experience,3  years of experience building web and mobile applications using Angular 2 , Ionic 3  and Typescript. Knowledge of AngularJS(1.x) and NodeJS a bonus,Must have a deep understanding of Javascript / Typescript and common tools and libraries. e.g. Promises, RxJS, npm build scripts,Understanding of app ecosystems and related technologies such as REST API's, SDK's, Firebase integration, JSON, XML,High level of attention to detail and strong aptitude for learning new technologies,Ability to work across multiple product areas and remain quality and customer-focused,Excellent communication skills, active listening and the ability to present complex ideas in concise written and verbal descriptions using the English-language,Experience in implementing native libraries in application by using the Android NDK,Proven Technical Leadership experience,Experience with Node.js, task runners such as Gulp or Grunt, unit testing frameworks such as Jasmine,Experience with Javascript build systems including Ionic-app-scripts, webpack, grunt, npm build scripts,Knowledge and/or experience with distributed architectures,Experience of software testing and methodologies,Proven relevant experience in the Banking Financial Services sector,Team leadership ability, cooperative and flexible.,Self-starter and ability to work within a distributed team,Enthusiastic, proactive, and can-do attitude, keen to be involved at all levels of the product,Articulate communicator, ability to present ideas clearly and precisely, both written and verbally, with concise attention to detail to peers, colleagues and management alike.,Good listener, the ability to listen effectively and to consider input from peers, colleagues and management alike.,Self-reliant, the ability to work without close supervision and address problems in a collaborative environment.,Good problem solving abilities with the ability to identify and contribute to solutions for the company in a collaborative environment.,Strong customer orientation,Honours Degree or Diploma in Computer Science",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/lead-consultant-front-arena-trading-python-c-net-pune-infinity-business-solutions-pvt-ltd-pune-5-to-9-yrs-jobid-ZeTxSsKiDOFzpSvf__PLUS__uAgZw==&source=srp,infinity business solutions pvt ltd,https://ibsforyou.com/job-openings/,"
	  
  Lead Consultant-front Arena ( Trading, Python, C   / .NET ) - Pune
  ","Domain - Finance/Trading/Banking,Exp - 5-9yrs,Technical analysis, Design and Customization for various Front Arena projects,Understanding of FA db schema and using Python to extract xml messages for generation of confirmations,Custom logic development using ADFL for reports and custom columns,Configuration of various Front Arena components such as ADS, ATS, and AMBA,Develop and test standard FA interfaces with 3rd party systems e.g. market data provider like Reuters/Bloomberg, FIX/SWIFT network, trade booking systems, downstream systems like accounting, settlement, etc.,Drive Technical requirements and solution approach independently,Basic understanding of the financial instruments and trade life cycle,Provide training on various components of Front Arena if needed,Create deployment document for the respective projects,Provide technical consultation on various projects to the clients,Provide consultation on creating a test plan, executing: performance test, network security test, SIT, regression test,5-9 years working experience in the software industry, working as a software developer in financial institutions or IT companies,Hands-on experience with one or more of the following technologies:
,
,Python,
,C  /.Net,
,Scripting,
,XML/XSLT,
,
,Hands-on experience with the following DBMS preferably Microsoft SQL Server and T-SQL:,Front Arena development experience and exposure to AEF framework and ADFL is an added advantage,Experience of Software Versioning and Source Code Control technologies such as Accurev/GIT,Able to multitask on simultaneous projects,Learns fast and can work independently and a good team player,Financial services/ Investment Banking Domain knowledge,Excellent communication and organization skills,English Proficiency required (Read, Write, and Speak),Experience working in a Production Environment as well as providing Disaster Recovery/Business Continuity Support",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/hybrid-mobile-app-developer-aditadv-tech-private-limited-noida-greater-noida-chennai-5-to-8-yrs-jobid-YlbYEa4gxrVzpSvf__PLUS__uAgZw==&source=srp,aditadv tech private limited,https://www.aditatechnologies.com/jobs/,"
	  
  Hybrid Mobile App Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-vethics-solutions-llp-ahmedabad-2-to-5-yrs-jobid-vCKiruIGmbhzpSvf__PLUS__uAgZw==&source=srp,Vethics Solutions LLP,http://www.vethics.com,"
	  
  ios developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-doconline-health-india-bengaluru-bangalore-3-to-6-yrs-jobid-ovKkpVKHLAxzpSvf__PLUS__uAgZw==&source=srp,Doconline Health India,http://www.doconline.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-gs-tecknoserve-pvt-ltd-mumbai-0-to-3-yrs-jobid-8KE3IFu1Rx9zpSvf__PLUS__uAgZw==&source=srp,gs tecknoserve pvt ltd,http://www.gsteckno.com/,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-root-info-solutions-delhi-delhi-ncr-1-to-4-yrs-jobid-ZpLX2eCBrWFzpSvf__PLUS__uAgZw==&source=srp,Root Info Solutions,http://www.rootinfosol.com,"
	  
  iOS Developer
  ","
,Location:, New Delhi, India,
,
,Position:, iOS Developer,
,
,Location:, Ready to work remotely.,
,
,Experience:, 1-4 years,
,
,Job Type:, Permanent, Full time,
,
,Strong Analytical skills,
,
,Worked in Agile / SCRUM Methodology,
,
,Design and build advanced applications for iOS platform,
,
,Design and build secure applications for iOS platform,
,
,Provide estimates for delivery schedule,
,
,Ensure the performance, quality, and responsiveness of applications,
,
,Maintain high-level code quality.,
,
,High Technical Proficiency in Swift, Objective-C and Cocoa Touch,
,
,Experience with iOS frameworks like Core Data, ARKit, SiriKit, HealthKit, ResearchKit etc.,
,
,IAP experience,
,
,Experience with Local data Storage & Offline storage, threading and performance tuning.,
,
,Expertise in Auto layout for iPhone/iPad.,
,
,Good Understanding of Apple's design principles and interface guidelines.,
,
,Familiarity with Firebase and APNS.,
,
,Proficient in GIT, Deployment via FastLane, Jenkins, CI,
,iWatch development Experience,Web technologies and UI/UX standards,Bug tracking/logging frameworks.,Cross-Platform Tools like Cordova / React Native",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-app-developer-iota-labs-llp-bengaluru-bangalore-2-to-6-yrs-jobid-pOG9mZEe9axzpSvf__PLUS__uAgZw==&source=srp,iota labs llp,http://www.iotalabs.co.in,"
	  
  Mobile App Developer
  ","App Development, Java, Android SDK,Experience in Core Java,Experience in Android SDK,Experience in Xml, Restful webservices, Json Parsing, Xml parsing, Sqlite,Experience in Social integration, GCM Push notification,Experience in Coding Design Patterns,UI / UX Design of Mobile,Experience in Bluetooth Stack, and WiFi Stack,Should have debugged crashes & memory leaks, etc,Knowledge of cross platform development using Sencha, Phonegap, Appecelrator, Xamarin, HTML5 will be added advantage,iOS, Object C, Swift Programming will be a Plus.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-maraekat-infotech-ltd-mumbai-1-to-3-yrs-jobid-CA93JQR2HYJzpSvf__PLUS__uAgZw==&source=srp,maraekat infotech ltd.,https://www.maraekat.com/,"
	  
  IOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-6-degrees-it-pvt-ltd-indore-3-to-6-yrs-jobid-zwkPs0P6CN1zpSvf__PLUS__uAgZw==&source=srp,6 Degrees IT Pvt Ltd,http://www.6degreesit.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-codemaya-lucknow-1-to-5-yrs-jobid-cTCPROHJJ2NzpSvf__PLUS__uAgZw==&source=srp,CodeMaya,http://www.codemaya.com,"
	  
  iOS Developer
  ","Deliver excellent iOS apps on time, all the time,Work either independently or in a team,Closely engage with the client from requirements until the app store,Conduct integration of IOS SDK's & Frameworks,Provide creative design inputs to the client,BS/MS degree in Computer Science or a related subject,1  years of software development experience,Must have 1  experience in Independently developing iOS Native app using Objective-C with iOS SDK,Experience with Xcode, Swift/Objective-C, iOS SDK.,Expert UI development for iOS using UI Kit and should have worked on custom UI development for iOS.,Experience working with Autolayout, size classes etc to create single interface of the application that works well in iPhone and iPad.,Strong experience of working with Web service to connect iOS application with the backend Services.,Excellent optimization and debugging skills.,Strong understanding of Object oriented design principles.,Knowledge of SQL Lite, core data for iPhone.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-brahmanet-it-solutions-pvt-ltd-cochin-kochi-ernakulam-1-to-4-yrs-jobid-mso1HjCF5RJzpSvf__PLUS__uAgZw==&source=srp,Brahmanet IT Solutions Pvt. Ltd.,http://www.brahmanet.com,"
	  
  iOS Developer
  ","Minimum 1 Year of Experience,Strong knowledge and experience in working with programming languages like Objective C and swift.,Should have experience in developing native iPhone/ iPad applications.,Good knowledge in iOS SDK and its variants.,Good understanding of Database design and Web Service APIs.,Good knowledge on Parsers - XML and JSON.,Should be a good team player, so as to collaborate with cross-functional teams to analyze, design and ship new features.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-mobatia-technology-thiruvananthapuram-0-to-3-yrs-jobid-1E__SLASH__IIUCSe3hzpSvf__PLUS__uAgZw==&source=srp,mobatia technology,http://www.mobatia.com/,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-ios-mdm-developer-secninjaz-delhi-delhi-ncr-3-to-7-yrs-jobid-ULx5tCNW8TBzpSvf__PLUS__uAgZw==&source=srp,Secninjaz,https://www.secninjaz.com/,"
	  
  Senior iOS MDM Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/iphone-app-development-daksha-design-bengaluru-bangalore-1-to-2-yrs-jobid-Cdc38ttBwCpzpSvf__PLUS__uAgZw==&source=srp,daksha design,http://www.dakshadesign.com,"
	  
  iPhone App Development
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-sr-ios-developer-ginger-webs-noida-greater-noida-2-to-5-yrs-jobid-pgv__SLASH__L9Rb1u9zpSvf__PLUS__uAgZw==&source=srp,Ginger Webs,https://www.gingerwebs.com/,"
	  
  IOS / Sr. IOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-imasion-software-solutions-pune-2-to-5-yrs-jobid-1ezt0QIBM7dzpSvf__PLUS__uAgZw==&source=srp,IMASION SOFTWARE SOLUTIONS,http://www.imasion.com,"
	  
  IOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/tech-lead-mobile-ginger-webs-kota-6-to-9-yrs-jobid-NOdF5LVPpsFzpSvf__PLUS__uAgZw==&source=srp,Ginger Webs,https://www.gingerwebs.com/,"
	  
  Tech Lead - Mobile
  ","Develop applications for the Android/iOS platform.,Collaborate with cross-functional teams to define, design, and implement new features.,Supervise, manage, and motivate the mobile development team.,Coach, guide, and mentor mobile developers for professional growth.,Utilize external data sources and APIs in application development.,Address bug fixing issues and enhance application performance.,Continuously explore, assess, and integrate new technologies for efficient development.,Assist project managers in estimating the feasibility and complexity of new products/features.,Engage in software development project planning and ensure adherence to quality standards and delivery deadlines.,Design the architecture of new products/features (Android  JAVA, iOS  Swift).,Establish best practices and ensure compliance.,Implement quality assurance processes.,Ensure the delivery of required software quality and reliability from the team.,Enhance existing software by adding new features or resolving errors to optimize performance.,6  years of experience in Mobile Development.,2  years of experience as a Mobile Development Team Leader.,Bachelor's Degree in Computer Science or Software Engineering.,Experience working on multiple mobile apps, especially apps with scale.,6  years of experience in Mobile Development.,2  years of experience as a Mobile Development Team Leader.,Bachelor's Degree in Computer Science or Software Engineering.,Android,Java,iOS,Swift,Android,iOS",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-applications-development-engineer-peerlogic-systems-llp-pune-2-to-5-yrs-jobid-KmekPx__PLUS__ztjtzpSvf__PLUS__uAgZw==&source=srp,PeerLogic Systems LLP,http://www.peerlogicsys.com,"
	  
  Mobile Applications Development Engineer
  ","Work independently to understand requirements from client, design application for performance and usability and deliver it with maximum test coverage,Provide support as and when required,2  yrs of experience developing cross-platform mobile applications,Strong knowledge of Java, Swift and objective C programming languages,Expertise in developing native applications for the iOS/Android,Good CS concepts and problem solving/analytical skills,Excellent written and verbal communication,Knowledge of application development for Windows mobile and Blackberry,Experience developing mobile audio/video applications",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/iphone-developer-v2r-solution-jodhpur-1-to-2-yrs-jobid-rUgdLSApZ__SLASH__pzpSvf__PLUS__uAgZw==&source=srp,V2R Solution,http://www.v2rsolution.com,"
	  
  IPhone Developer
  ","Position:, iPhone Developer,Department:, Mobile Application Development,No. Of Vacancy:, 1,Vacancy Type:, Permanent,Location:, Jodhpur, Rajasthan,Education:, B.Tech/B.E., M.Tech, B.Sc/M.Sc Computer Science, BCA/MCA,Experience:, 1-2 years,Joining Time:, Immediately,Technical Skills:, Proficiency in Swift with Xcode 9, OOP concepts, web service and parsing JSON/XML.,Additional Knowledge:, Knowledge of Web Communication services shall be preferable like XML and JSON Parsing.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-developer-sisnolabs-nagpur-2-to-5-yrs-jobid-Rkw6ngrTktRzpSvf__PLUS__uAgZw==&source=srp,sisnolabs,https://sisnolabs.com/,"
	  
  Mobile developer
  ","Bachelors degree (computer/IT),mobile app development,PHP, NodeJS, Swift, Objective C,Javascript, ReactJS, AngularJS, ReactNative, Flutter,CSS3, HTML,2 years of experience in mobile app development,Experience working in iOS and Android platforms",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/react-native-developer-alliance-recruitment-agency-bengaluru-bangalore-3-to-5-yrs-jobid-F6UOueNwjc5zpSvf__PLUS__uAgZw==&source=srp,alliance recruitment agency,http://www.alliancerecruitmentagency.com,"
	  
  React Native Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/database-admin-antrorse-corporation-bengaluru-bangalore-4-to-7-yrs-jobid-I8ZkPF2VMqdzpSvf__PLUS__uAgZw==&source=srp,ANTRORSE CORPORATION,http://www.antrorse.org,"
	  
  Database Admin
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-engineering-intern-new-bengaluru-engineering-intern-on-site-fampay-inc-bengaluru-bangalore-0-to-1-yrs-jobid-Lj0ibuR9R6dzpSvf__PLUS__uAgZw==&source=srp,FamPay Inc,http://www.fampay.in,"
	  
  iOS Engineering Intern (New) Bengaluru Engineering / Intern / On-site
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-mediology-software-gurgaon-2-to-4-yrs-jobid-3DjXF4bnvGpzpSvf__PLUS__uAgZw==&source=srp,Mediology Software,http://www.mediologysoftware.com/index.html,"
	  
  IOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-application-developer-axmiyan-hr-solutions-private-limited-mumbai-4-to-7-yrs-jobid-G2UmUVUiltpzpSvf__PLUS__uAgZw==&source=srp,axmiyan hr solutions private limited,http://www.axmiyanhr.com,"
	  
  Mobile Application Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developers-nile-technologies-pvt-limited-noida-greater-noida-1-to-2-yrs-jobid-K__SLASH__5wZ09dr__SLASH__tzpSvf__PLUS__uAgZw==&source=srp,Nile Technologies Pvt. Limited.,http://www.niletechnologies.com,"
	  
  IOS Developers
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-aryavrat-infotech-pvt-ltd-jaipur-2-to-6-yrs-jobid-p8n__SLASH__Fy1jCYRzpSvf__PLUS__uAgZw==&source=srp,aryavrat infotech pvt. ltd.,https://www.aryausa.com/,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/iphone-ios-app-developer-coderea-technologies-kolkata-1-to-2-yrs-jobid-pNpsXaDqstNzpSvf__PLUS__uAgZw==&source=srp,CODEREA TECHNOLOGIES,,"
	  
  Iphone / IOS App Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-xtensible-software-technologies-pvt-ltd-pune-0-to-3-yrs-jobid-X45uTYeWJShzpSvf__PLUS__uAgZw==&source=srp,Xtensible Software Technologies Pvt. Ltd.,http://www.xtensible.in,"
	  
  IOS Developer
  ","Proficient with Objective-C and Swift and Cocoa Touch,Experience with iOS frameworks such as Core Data, Core Animation, etc.,Experience with offline storage, threading, and performance tuning,Familiarity with RESTful APIs to connect iOS applications to back-end services,Knowledge of basic UI/UX standards,Understanding of Apple's design principles and interface guidelines,Knowledge of low-level C-based libraries is preferred,Experience with performance and memory tuning with tools,Familiarity with cloud message APIs and push notifications,Knack for benchmarking and optimization,Proficient understanding of code versioning tools Git and SVN,Design and build applications for the iOS platforms,Ensure the performance, quality, and responsiveness of applications,Collaborate with a team to define, design, and ship new features,Identify and correct bottlenecks and fix bugs,Help maintain code quality, organization, and automation",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-engineer-infoenum-software-systems-indore-2-to-5-yrs-jobid-It6UDlfcialzpSvf__PLUS__uAgZw==&source=srp,infoenum software systems,https://infoenum.com/careers.php,"
	  
  iOS Engineer
  ","Experience with using git and Github,Defining architecture and common practices to increase development and deployment speed,Writing code that is easy to read, maintain, test and follows proven practices.,Creating adaptable UIs using Auto Layout for iPhone and iPad.,Working in a cross-functional team, helping to actively shape our products future,Putting in that little extra with every commit to deliver an outstanding app,At least 2  years of practical experience with developing iOS apps,Excellent command of Swift and expert knowledge of iOS frameworks,In-depth experience with different architectures for iOS apps (e.g. MVC, MVVM),Familiarity with Agile development methodologies,Knowledge about effective XCode usage and how to debug different kinds of errors,Experience working with cocoapods, frameworks, and CI systems,Strong verbal and written English communication skills and a strong sense of ownership,Proactive self-starter with a positive mindset and a desire to learn",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/software-developers-ingrain-systems-inc-5-to-8-yrs-jobid-bjTta0R0ILFzpSvf__PLUS__uAgZw==&source=srp,Ingrain Systems Inc.,http://www.ingrain.us,"
	  
  Software Developers
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/sr-staff-engineer-api-gateway-netskope-software-pvt-ltd-bengaluru-bangalore-12-to-20-yrs-jobid-qhAqJKy9AaBzpSvf__PLUS__uAgZw==&source=srp,netskope software pvt.ltd,https://www.netskope.com/company/careers/open-positions,"
	  
  Sr. Staff Engineer, API Gateway
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/lead-engineer-ios-augmatrixgo-pune-6-to-9-yrs-jobid-BcJKuI69F1ZzpSvf__PLUS__uAgZw==&source=srp,AugmatrixGo,http://www.augmatrixgo.com,"
	  
  Lead Engineer  IOS
  ","Understand requirements and product development roadmap,Create system architecture and low level designs,Ensure each story is groomed before development begins,Lead development efforts, write code for core components,Ensure implementation of design,Technical guidance to the team members in all aspects of development to produce high quality and efficient code,Coordination with the customer on technical matters,BE in CS / IT, MSc CS, MCS, MCA Science,6  years of experience in development using Objective C, C  , Swift on iOS platform,Thorough understanding of object oriented concepts,Experience of client interaction is desirable,Technically strong in design & development,Strong communication / presentation skills,Experience in system software development will be useful,An exposure to agile development practices will be a plus,Experience of working on cross platform iOS application using Xamarin/ React Native will be a plus",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/software-developer-roamsoft-technologies-pvt-ltd-chennai-0-to-1-yrs-jobid-IlstcajinSVzpSvf__PLUS__uAgZw==&source=srp,roamsoft technologies pvt ltd,https://www.roamsofttech.com/career,"
	  
  Software Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/flutter-developer-alliance-recruitment-agency-pune-4-to-7-yrs-jobid-SnjB__SLASH__mag5QJzpSvf__PLUS__uAgZw==&source=srp,alliance recruitment agency,http://www.alliancerecruitmentagency.com,"
	  
  Flutter Developer
  ","Widget state management Unit / widget / integration testing of app Understanding the lifecycle of common widgets,Understanding of how to use theme.,Crafting extended layouts/animations (with AnimationController/AnimatedWidget),Ability to use canvas and custom paint usage in Flutter project,Understanding of how to debug Flutter application,Asynchrony/multithreading in Dart,Set up CI/CD for Flutter project,2  years of experience in iOS or Android Development and 4  years of total experience,Strong knowledge of Swift or Kotlin,Experience with threading, and performance tuning,Experience with code signing and publishing iOS applications,Experience with publishing Android/iOS applications,Familiarity with RESTful APIs for connection mobile applications to back-end services,Strong understanding of the full mobile development lifecycle,Upper-intermediate English language proficiency or higher,Experience with Agile Scrum Methodology.,Bachelors degree in Computer Science or Information Systems,2  years of experience in iOS or Android Development and 4  years of total experience,Strong knowledge of Swift or Kotlin,Widget state management Unit / widget / integration testing of app Understanding the lifecycle of common widgets,Understanding of how to use theme,Crafting extended layouts/animations (with AnimationController/AnimatedWidget),Ability to use canvas and custom paint usage in Flutter project,Understanding of how to debug Flutter application,Asynchrony/multithreading in Dart,Set up CI/CD for Flutter project,Experience with threading, and performance tuning Experience with code signing and publishing iOS applications Experience with publishing Android/iOS applications Familiarity with RESTful APIs for connection mobile applications to back-end services Strong understanding of the full mobile development lifecycle Upper-intermediate English language proficiency or higher Experience with Agile Scrum Methodology.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/android-and-ios-developer-kudosindia-mumbai-0-to-3-yrs-jobid-3JV4YYmJSFJzpSvf__PLUS__uAgZw==&source=srp,kudosindia,https://www.kudosindia.in/,"
	  
  Android and iOS developer
  ","Design and build applications for the Android and iOS platform.,Ensure the performance, quality, and responsiveness of applications.,Collaborate with a team to define, design, and ship new features.,Identify and correct bottlenecks and fix bugs.,Maintain code quality, organization, and automatization.,Proficient with Objective-C or Swift {depending on project requirements}, and Cocoa Touch.,Experience with Android and iOS frameworks such as Core Data, Core Animation etc.,Experience with off line storage, threading, and performance tuning.,Familiarity with REST APIs to connect Android and iOS applications to back-end services.,Knowledge of other web technologies and UI/UX standards {will be an added advantage}.,Understanding of Android and iOS design principles and interface guidelines.,Experience with performance and memory tuning with tools {such as Instruments and Shark, depending on project needs}.,Knowledge of Crash reporting for Android and iOS applications.,Familiarity with cloud message APIs and push notifications.,Knack for benchmarking and optimization.,Proficient understanding of code version tools {such as TFS, Git, Mercurial or SVN}.,Familiarity with continuous integration.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-software-engineer-test-automation-mobile-veeva-systems-hyderabad-secunderabad-0-to-3-yrs-jobid-BuUAaRAt3CVzpSvf__PLUS__uAgZw==&source=srp,Veeva Systems,http://www.veeva.com,"
	  
  Senior Software Engineer - Test Automation - Mobile
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/staff-engineer-ios-development-ultisource-pvt-ltd-bengaluru-bangalore-0-to-3-yrs-jobid-CU3__SLASH__Dg8L8bJzpSvf__PLUS__uAgZw==&source=srp,ULTISOURCE Pvt Ltd.,http://www.ultisource.com,"
	  
  Staff Engineer - IOS Development
  ","Solves complex problems within functional area,Provides leadership to others in solving complex problems,May manage technical initiatives, but primary role continues to be as an individual contributor,Has influence in technical decisions and direction in limited areas,Can create solutions autonomously from high level objectives,Provides proactive support and training to less experienced engineers,Interprets internal and external business challenges,Actively participates in Scaled Agile Framework events adding value,Role model for knowledge sharing and communication within the team,Networks with colleagues outside own area of expertise,Interacts with senior leadership to influence decisions and direction,Recommends product, technology, process, or service improvements,Recommends best practices,Leads team discussions and helps other team members,Experience working on iOS apps using Swift.,Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies,Unit testing code for robustness, including edge cases, usability, and general reliability,Experience working with remote data via REST and JSON,Experience with third-party libraries and APIs,Solid understanding of the full mobile development life cycle,Understanding of how to troubleshoot common and rare development issues,Excellent communication skills.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-kudosindia-mumbai-0-to-3-yrs-jobid-vN2FyFRoVYxzpSvf__PLUS__uAgZw==&source=srp,kudosindia,https://www.kudosindia.in/,"
	  
  iOS developer
  ","Design and build applications for the iOS platform.,Ensure the performance, quality, and responsiveness of applications.,Collaborate with a team to define, design, and ship new features.,Identify and correct bottlenecks and fix bugs.,Maintain code quality, organization, and automatization.,Proficient with Objective-C or Swift {depending on project requirements}, and Cocoa Touch.,Experience with iOS frameworks such as Core Data, Core Animation etc.,Experience with offline storage, threading, and performance tuning.,Familiarity with REST APIs to connect iOS applications to back-end services.,Knowledge of other web technologies and UI/UX standards {will be an added advantage}.,Understanding of iOS design principles and interface guidelines.,Experience with performance and memory tuning with tools {such as Instruments and Shark, depending on project needs}.,Knowledge of Crash reporting for iOS applications.,Familiarity with cloud message APIs and push notifications.,Knack for benchmarking and optimization.,Proficient understanding of code version tools {such as TFS, Git, Mercurial or SVN}.,Familiarity with continuous integration.",IT Software : Software Products & Services
